load	clock 	otype	  ss	qLength	 npa	 npd	dropped	wt  	st  	lost%	avgDelay	avgQLength
10	841.81	Srv	 BUSY	   0	8310	8079	 230	0.00	0.00	  0.03	  0.27	  2.55
10	841.85	Q	 BUSY	   1	8311	8079	 230	0.00	0.00	  0.03	  0.27	  2.55
10	841.91	Q	 BUSY	   2	8312	8079	 230	0.00	0.00	  0.03	  0.27	  2.55
10	841.99	OUT	 BUSY	   1	8312	8080	 230	0.00	0.18	  0.03	  0.27	  2.55
10	842.11	OUT	 BUSY	   0	8312	8081	 230	0.14	0.13	  0.03	  0.27	  2.55
10	842.14	Q	 BUSY	   1	8313	8081	 230	0.00	0.00	  0.03	  0.27	  2.55
10	842.15	OUT	 BUSY	   0	8313	8082	 230	0.21	0.04	  0.03	  0.27	  2.55
10	842.20	OUT	 IDEL	   0	8313	8083	 230	0.01	0.05	  0.03	  0.27	  2.55
10	842.38	Srv	 BUSY	   0	8314	8083	 230	0.00	0.00	  0.03	  0.27	  2.55
10	842.46	OUT	 IDEL	   0	8314	8084	 230	0.00	0.08	  0.03	  0.27	  2.55
10	842.61	Srv	 BUSY	   0	8315	8084	 230	0.00	0.00	  0.03	  0.27	  2.55
10	842.62	OUT	 IDEL	   0	8315	8085	 230	0.00	0.01	  0.03	  0.27	  2.55
10	842.68	Srv	 BUSY	   0	8316	8085	 230	0.00	0.00	  0.03	  0.27	  2.55
10	842.75	OUT	 IDEL	   0	8316	8086	 230	0.00	0.07	  0.03	  0.27	  2.55
10	842.80	Srv	 BUSY	   0	8317	8086	 230	0.00	0.00	  0.03	  0.27	  2.55
10	842.87	OUT	 IDEL	   0	8317	8087	 230	0.00	0.07	  0.03	  0.27	  2.55
10	842.90	Srv	 BUSY	   0	8318	8087	 230	0.00	0.00	  0.03	  0.27	  2.55
10	842.92	OUT	 IDEL	   0	8318	8088	 230	0.00	0.01	  0.03	  0.27	  2.55
10	843.00	Srv	 BUSY	   0	8319	8088	 230	0.00	0.00	  0.03	  0.27	  2.55
10	843.04	Q	 BUSY	   1	8320	8088	 230	0.00	0.00	  0.03	  0.27	  2.55
10	843.05	OUT	 BUSY	   0	8320	8089	 230	0.00	0.05	  0.03	  0.27	  2.55
10	843.09	Q	 BUSY	   1	8321	8089	 230	0.00	0.00	  0.03	  0.27	  2.55
10	843.23	Q	 BUSY	   2	8322	8089	 230	0.00	0.00	  0.03	  0.27	  2.55
10	843.23	Q	 BUSY	   3	8323	8089	 230	0.00	0.00	  0.03	  0.27	  2.55
10	843.24	OUT	 BUSY	   2	8323	8090	 230	0.01	0.19	  0.03	  0.27	  2.55
10	843.24	OUT	 BUSY	   1	8323	8091	 230	0.15	0.00	  0.03	  0.27	  2.55
10	843.26	Q	 BUSY	   2	8324	8091	 230	0.00	0.00	  0.03	  0.27	  2.55
10	843.28	OUT	 BUSY	   1	8324	8092	 230	0.02	0.04	  0.03	  0.27	  2.55
10	843.28	OUT	 BUSY	   0	8324	8093	 230	0.05	0.00	  0.03	  0.27	  2.55
10	843.29	OUT	 IDEL	   0	8324	8094	 230	0.02	0.01	  0.03	  0.27	  2.55
10	843.29	Srv	 BUSY	   0	8325	8094	 230	0.00	0.00	  0.03	  0.27	  2.55
10	843.31	OUT	 IDEL	   0	8325	8095	 230	0.00	0.01	  0.03	  0.27	  2.55
10	843.45	Srv	 BUSY	   0	8326	8095	 230	0.00	0.00	  0.03	  0.27	  2.55
10	843.49	Q	 BUSY	   1	8327	8095	 230	0.00	0.00	  0.03	  0.27	  2.55
10	843.50	OUT	 BUSY	   0	8327	8096	 230	0.00	0.06	  0.03	  0.27	  2.55
10	843.52	Q	 BUSY	   1	8328	8096	 230	0.00	0.00	  0.03	  0.27	  2.55
10	843.53	Q	 BUSY	   2	8329	8096	 230	0.00	0.00	  0.03	  0.27	  2.55
10	843.67	Q	 BUSY	   3	8330	8096	 230	0.00	0.00	  0.03	  0.27	  2.55
10	843.67	Q	 BUSY	   4	8331	8096	 230	0.00	0.00	  0.03	  0.27	  2.55
10	843.72	OUT	 BUSY	   3	8331	8097	 230	0.01	0.21	  0.03	  0.27	  2.55
10	843.72	Q	 BUSY	   4	8332	8097	 230	0.00	0.00	  0.03	  0.27	  2.55
10	843.78	OUT	 BUSY	   3	8332	8098	 230	0.20	0.06	  0.03	  0.27	  2.55
10	843.89	OUT	 BUSY	   2	8332	8099	 230	0.25	0.11	  0.03	  0.27	  2.55
10	844.00	OUT	 BUSY	   1	8332	8100	 230	0.22	0.11	  0.03	  0.27	  2.55
10	844.04	OUT	 BUSY	   0	8332	8101	 230	0.33	0.04	  0.03	  0.27	  2.55
10	844.08	Q	 BUSY	   1	8333	8101	 230	0.00	0.00	  0.03	  0.27	  2.55
10	844.08	Q	 BUSY	   2	8334	8101	 230	0.00	0.00	  0.03	  0.27	  2.55
10	844.17	Q	 BUSY	   3	8335	8101	 230	0.00	0.00	  0.03	  0.27	  2.55
10	844.17	Q	 BUSY	   4	8336	8101	 230	0.00	0.00	  0.03	  0.27	  2.55
10	844.18	OUT	 BUSY	   3	8336	8102	 230	0.32	0.14	  0.03	  0.27	  2.55
10	844.18	Q	 BUSY	   4	8337	8102	 230	0.00	0.00	  0.03	  0.27	  2.55
10	844.19	Q	 BUSY	   5	8338	8102	 230	0.00	0.00	  0.03	  0.27	  2.55
10	844.24	OUT	 BUSY	   4	8338	8103	 230	0.09	0.06	  0.03	  0.27	  2.55
10	844.31	Q	 BUSY	   5	8339	8103	 230	0.00	0.00	  0.03	  0.27	  2.55
10	844.46	Q	 BUSY	   6	8340	8103	 230	0.00	0.00	  0.03	  0.27	  2.55
10	844.46	OUT	 BUSY	   5	8340	8104	 230	0.15	0.22	  0.03	  0.27	  2.55
10	844.48	Q	 BUSY	   6	8341	8104	 230	0.00	0.00	  0.03	  0.27	  2.55
10	844.62	Q	 BUSY	   7	8342	8104	 230	0.00	0.00	  0.03	  0.27	  2.55
10	844.68	OUT	 BUSY	   6	8342	8105	 230	0.30	0.22	  0.03	  0.27	  2.55
10	844.69	OUT	 BUSY	   5	8342	8106	 230	0.51	0.01	  0.03	  0.27	  2.55
10	844.69	OUT	 BUSY	   4	8342	8107	 230	0.51	0.00	  0.03	  0.27	  2.55
10	844.80	OUT	 BUSY	   3	8342	8108	 230	0.50	0.11	  0.03	  0.27	  2.55
10	845.02	Q	 BUSY	   4	8343	8108	 230	0.00	0.00	  0.03	  0.27	  2.55
10	845.10	Q	 BUSY	   5	8344	8108	 230	0.00	0.00	  0.03	  0.27	  2.55
10	845.13	OUT	 BUSY	   4	8344	8109	 230	0.49	0.33	  0.03	  0.27	  2.55
10	845.24	OUT	 BUSY	   3	8344	8110	 230	0.67	0.11	  0.03	  0.27	  2.55
10	845.26	Q	 BUSY	   4	8345	8110	 230	0.00	0.00	  0.03	  0.27	  2.55
10	845.46	OUT	 BUSY	   3	8345	8111	 230	0.75	0.23	  0.03	  0.27	  2.55
10	845.51	Q	 BUSY	   4	8346	8111	 230	0.00	0.00	  0.03	  0.27	  2.55
10	845.52	Q	 BUSY	   5	8347	8111	 230	0.00	0.00	  0.03	  0.27	  2.55
10	845.65	Q	 BUSY	   6	8348	8111	 230	0.00	0.00	  0.03	  0.27	  2.55
10	845.67	Q	 BUSY	   7	8349	8111	 230	0.00	0.00	  0.03	  0.27	  2.55
10	845.83	Q	 BUSY	   8	8350	8111	 230	0.00	0.00	  0.03	  0.27	  2.55
10	845.90	Q	 BUSY	   9	8351	8111	 230	0.00	0.00	  0.03	  0.27	  2.55
10	845.93	Q	 BUSY	  10	8352	8111	 230	0.00	0.00	  0.03	  0.27	  2.55
10	845.98	OUT	 BUSY	   9	8352	8112	 230	0.84	0.52	  0.03	  0.27	  2.55
10	845.99	Q	 BUSY	  10	8353	8112	 230	0.00	0.00	  0.03	  0.27	  2.55
10	845.99	OUT	 BUSY	   9	8353	8113	 230	0.96	0.01	  0.03	  0.27	  2.55
10	846.00	OUT	 BUSY	   8	8353	8114	 230	0.90	0.01	  0.03	  0.27	  2.55
10	846.01	Q	 BUSY	   9	8354	8114	 230	0.00	0.00	  0.03	  0.27	  2.55
10	846.04	OUT	 BUSY	   8	8354	8115	 230	0.74	0.04	  0.03	  0.27	  2.56
10	846.04	OUT	 BUSY	   7	8354	8116	 230	0.52	0.00	  0.03	  0.27	  2.56
10	846.04	OUT	 BUSY	   6	8354	8117	 230	0.52	0.00	  0.03	  0.27	  2.56
10	846.07	Q	 BUSY	   7	8355	8117	 230	0.00	0.00	  0.03	  0.27	  2.56
10	846.09	OUT	 BUSY	   6	8355	8118	 230	0.39	0.05	  0.03	  0.27	  2.56
10	846.13	Q	 BUSY	   7	8356	8118	 230	0.00	0.00	  0.03	  0.27	  2.56
10	846.14	Q	 BUSY	   8	8357	8118	 230	0.00	0.00	  0.03	  0.27	  2.56
10	846.28	OUT	 BUSY	   7	8357	8119	 230	0.43	0.19	  0.03	  0.27	  2.56
10	846.32	OUT	 BUSY	   6	8357	8120	 230	0.45	0.04	  0.03	  0.27	  2.56
10	846.36	OUT	 BUSY	   5	8357	8121	 230	0.42	0.04	  0.03	  0.27	  2.56
10	846.41	OUT	 BUSY	   4	8357	8122	 230	0.43	0.05	  0.03	  0.27	  2.56
10	846.42	OUT	 BUSY	   3	8357	8123	 230	0.42	0.01	  0.03	  0.27	  2.56
10	846.43	OUT	 BUSY	   2	8357	8124	 230	0.41	0.01	  0.03	  0.27	  2.56
10	846.50	OUT	 BUSY	   1	8357	8125	 230	0.35	0.07	  0.03	  0.27	  2.56
10	846.53	OUT	 BUSY	   0	8357	8126	 230	0.37	0.03	  0.03	  0.27	  2.56
10	846.57	Q	 BUSY	   1	8358	8126	 230	0.00	0.00	  0.03	  0.27	  2.56
10	846.62	Q	 BUSY	   2	8359	8126	 230	0.00	0.00	  0.03	  0.27	  2.56
10	846.67	OUT	 BUSY	   1	8359	8127	 230	0.39	0.15	  0.03	  0.27	  2.56
10	846.69	Q	 BUSY	   2	8360	8127	 230	0.00	0.00	  0.03	  0.27	  2.56
10	846.71	OUT	 BUSY	   1	8360	8128	 230	0.11	0.03	  0.03	  0.27	  2.56
10	846.72	OUT	 BUSY	   0	8360	8129	 230	0.09	0.02	  0.03	  0.27	  2.56
10	846.82	Q	 BUSY	   1	8361	8129	 230	0.00	0.00	  0.03	  0.27	  2.56
10	846.92	OUT	 BUSY	   0	8361	8130	 230	0.03	0.20	  0.03	  0.27	  2.56
10	846.94	Q	 BUSY	   1	8362	8130	 230	0.00	0.00	  0.03	  0.27	  2.56
10	846.95	Q	 BUSY	   2	8363	8130	 230	0.00	0.00	  0.03	  0.27	  2.56
10	846.95	OUT	 BUSY	   1	8363	8131	 230	0.10	0.03	  0.03	  0.27	  2.56
10	846.99	OUT	 BUSY	   0	8363	8132	 230	0.01	0.03	  0.03	  0.27	  2.56
10	847.21	OUT	 IDEL	   0	8363	8133	 230	0.04	0.22	  0.03	  0.27	  2.55
10	847.25	Srv	 BUSY	   0	8364	8133	 230	0.00	0.00	  0.03	  0.27	  2.55
10	847.30	Q	 BUSY	   1	8365	8133	 230	0.00	0.00	  0.03	  0.27	  2.55
10	847.36	Q	 BUSY	   2	8366	8133	 230	0.00	0.00	  0.03	  0.27	  2.55
10	847.41	OUT	 BUSY	   1	8366	8134	 230	0.00	0.16	  0.03	  0.27	  2.55
10	847.42	OUT	 BUSY	   0	8366	8135	 230	0.11	0.01	  0.03	  0.27	  2.55
10	847.46	OUT	 IDEL	   0	8366	8136	 230	0.06	0.04	  0.03	  0.27	  2.55
10	847.51	Srv	 BUSY	   0	8367	8136	 230	0.00	0.00	  0.03	  0.27	  2.55
10	847.51	Q	 BUSY	   1	8368	8136	 230	0.00	0.00	  0.03	  0.27	  2.55
10	847.60	Q	 BUSY	   2	8369	8136	 230	0.00	0.00	  0.03	  0.27	  2.55
10	847.75	OUT	 BUSY	   1	8369	8137	 230	0.00	0.24	  0.03	  0.27	  2.55
10	847.83	OUT	 BUSY	   0	8369	8138	 230	0.24	0.08	  0.03	  0.27	  2.55
10	847.83	Q	 BUSY	   1	8370	8138	 230	0.00	0.00	  0.03	  0.27	  2.55
10	847.86	OUT	 BUSY	   0	8370	8139	 230	0.23	0.03	  0.03	  0.27	  2.55
10	847.89	OUT	 IDEL	   0	8370	8140	 230	0.03	0.03	  0.03	  0.27	  2.55
10	848.09	Srv	 BUSY	   0	8371	8140	 230	0.00	0.00	  0.03	  0.27	  2.55
10	848.09	Q	 BUSY	   1	8372	8140	 230	0.00	0.00	  0.03	  0.27	  2.55
10	848.22	Q	 BUSY	   2	8373	8140	 230	0.00	0.00	  0.03	  0.27	  2.55
10	848.26	OUT	 BUSY	   1	8373	8141	 230	0.00	0.17	  0.03	  0.27	  2.55
10	848.28	Q	 BUSY	   2	8374	8141	 230	0.00	0.00	  0.03	  0.27	  2.55
10	848.31	OUT	 BUSY	   1	8374	8142	 230	0.17	0.05	  0.03	  0.27	  2.55
10	848.32	Q	 BUSY	   2	8375	8142	 230	0.00	0.00	  0.03	  0.27	  2.55
10	848.32	Q	 BUSY	   3	8376	8142	 230	0.00	0.00	  0.03	  0.27	  2.55
10	848.35	OUT	 BUSY	   2	8376	8143	 230	0.09	0.04	  0.03	  0.27	  2.55
10	848.37	Q	 BUSY	   3	8377	8143	 230	0.00	0.00	  0.03	  0.27	  2.55
10	848.39	OUT	 BUSY	   2	8377	8144	 230	0.07	0.04	  0.03	  0.27	  2.55
10	848.40	Q	 BUSY	   3	8378	8144	 230	0.00	0.00	  0.03	  0.27	  2.55
10	848.44	OUT	 BUSY	   2	8378	8145	 230	0.07	0.05	  0.03	  0.27	  2.55
10	848.50	Q	 BUSY	   3	8379	8145	 230	0.00	0.00	  0.03	  0.27	  2.55
10	848.51	OUT	 BUSY	   2	8379	8146	 230	0.12	0.07	  0.03	  0.27	  2.55
10	848.53	OUT	 BUSY	   1	8379	8147	 230	0.14	0.02	  0.03	  0.27	  2.55
10	848.63	Q	 BUSY	   2	8380	8147	 230	0.00	0.00	  0.03	  0.27	  2.55
10	848.64	Q	 BUSY	   3	8381	8147	 230	0.00	0.00	  0.03	  0.27	  2.55
10	848.65	OUT	 BUSY	   2	8381	8148	 230	0.13	0.12	  0.03	  0.27	  2.55
10	848.73	Q	 BUSY	   3	8382	8148	 230	0.00	0.00	  0.03	  0.27	  2.55
10	848.73	OUT	 BUSY	   2	8382	8149	 230	0.15	0.08	  0.03	  0.27	  2.55
10	848.75	Q	 BUSY	   3	8383	8149	 230	0.00	0.00	  0.03	  0.27	  2.55
10	848.79	OUT	 BUSY	   2	8383	8150	 230	0.10	0.06	  0.03	  0.27	  2.55
10	848.86	OUT	 BUSY	   1	8383	8151	 230	0.15	0.07	  0.03	  0.27	  2.55
10	848.95	OUT	 BUSY	   0	8383	8152	 230	0.14	0.09	  0.03	  0.27	  2.55
10	848.96	OUT	 IDEL	   0	8383	8153	 230	0.20	0.00	  0.03	  0.27	  2.55
10	849.04	Srv	 BUSY	   0	8384	8153	 230	0.00	0.00	  0.03	  0.27	  2.55
10	849.08	OUT	 IDEL	   0	8384	8154	 230	0.00	0.04	  0.03	  0.27	  2.55
10	849.13	Srv	 BUSY	   0	8385	8154	 230	0.00	0.00	  0.03	  0.27	  2.55
10	849.16	OUT	 IDEL	   0	8385	8155	 230	0.00	0.04	  0.03	  0.27	  2.55
10	849.17	Srv	 BUSY	   0	8386	8155	 230	0.00	0.00	  0.03	  0.27	  2.55
10	849.25	Q	 BUSY	   1	8387	8155	 230	0.00	0.00	  0.03	  0.27	  2.55
10	849.26	OUT	 BUSY	   0	8387	8156	 230	0.00	0.09	  0.03	  0.27	  2.55
10	849.30	Q	 BUSY	   1	8388	8156	 230	0.00	0.00	  0.03	  0.27	  2.55
10	849.31	Q	 BUSY	   2	8389	8156	 230	0.00	0.00	  0.03	  0.27	  2.55
10	849.36	Q	 BUSY	   3	8390	8156	 230	0.00	0.00	  0.03	  0.27	  2.55
10	849.37	Q	 BUSY	   4	8391	8156	 230	0.00	0.00	  0.03	  0.27	  2.55
10	849.41	OUT	 BUSY	   3	8391	8157	 230	0.01	0.15	  0.03	  0.27	  2.55
10	849.42	OUT	 BUSY	   2	8391	8158	 230	0.11	0.00	  0.03	  0.27	  2.55
10	849.47	OUT	 BUSY	   1	8391	8159	 230	0.11	0.05	  0.03	  0.27	  2.55
10	849.53	Q	 BUSY	   2	8392	8159	 230	0.00	0.00	  0.03	  0.27	  2.55
10	849.58	OUT	 BUSY	   1	8392	8160	 230	0.11	0.11	  0.03	  0.27	  2.55
10	849.62	OUT	 BUSY	   0	8392	8161	 230	0.21	0.05	  0.03	  0.27	  2.55
10	849.66	OUT	 IDEL	   0	8392	8162	 230	0.10	0.03	  0.03	  0.27	  2.55
10	849.76	Srv	 BUSY	   0	8393	8162	 230	0.00	0.00	  0.03	  0.27	  2.55
10	849.79	OUT	 IDEL	   0	8393	8163	 230	0.00	0.02	  0.03	  0.27	  2.55
10	849.83	Srv	 BUSY	   0	8394	8163	 230	0.00	0.00	  0.03	  0.27	  2.55
10	849.88	OUT	 IDEL	   0	8394	8164	 230	0.00	0.04	  0.03	  0.27	  2.55
10	850.19	Srv	 BUSY	   0	8395	8164	 230	0.00	0.00	  0.03	  0.27	  2.55
10	850.22	Q	 BUSY	   1	8396	8164	 230	0.00	0.00	  0.03	  0.27	  2.55
10	850.24	Q	 BUSY	   2	8397	8164	 230	0.00	0.00	  0.03	  0.27	  2.55
10	850.29	Q	 BUSY	   3	8398	8164	 230	0.00	0.00	  0.03	  0.27	  2.55
10	850.31	OUT	 BUSY	   2	8398	8165	 230	0.00	0.12	  0.03	  0.27	  2.55
10	850.35	Q	 BUSY	   3	8399	8165	 230	0.00	0.00	  0.03	  0.27	  2.55
10	850.44	Q	 BUSY	   4	8400	8165	 230	0.00	0.00	  0.03	  0.27	  2.55
10	850.48	OUT	 BUSY	   3	8400	8166	 230	0.09	0.17	  0.03	  0.27	  2.55
10	850.52	OUT	 BUSY	   2	8400	8167	 230	0.24	0.04	  0.03	  0.27	  2.55
10	850.55	Q	 BUSY	   3	8401	8167	 230	0.00	0.00	  0.03	  0.27	  2.55
10	850.61	Q	 BUSY	   4	8402	8167	 230	0.00	0.00	  0.03	  0.27	  2.55
10	850.67	OUT	 BUSY	   3	8402	8168	 230	0.23	0.15	  0.03	  0.27	  2.55
10	850.76	Q	 BUSY	   4	8403	8168	 230	0.00	0.00	  0.03	  0.27	  2.55
10	850.78	OUT	 BUSY	   3	8403	8169	 230	0.32	0.11	  0.03	  0.27	  2.55
10	850.85	OUT	 BUSY	   2	8403	8170	 230	0.34	0.07	  0.03	  0.27	  2.55
10	850.89	OUT	 BUSY	   1	8403	8171	 230	0.30	0.04	  0.03	  0.27	  2.55
10	850.91	OUT	 BUSY	   0	8403	8172	 230	0.28	0.02	  0.03	  0.27	  2.55
10	850.94	OUT	 IDEL	   0	8403	8173	 230	0.15	0.03	  0.03	  0.27	  2.55
10	851.01	Srv	 BUSY	   0	8404	8173	 230	0.00	0.00	  0.03	  0.27	  2.55
10	851.06	Q	 BUSY	   1	8405	8173	 230	0.00	0.00	  0.03	  0.27	  2.55
10	851.13	OUT	 BUSY	   0	8405	8174	 230	0.00	0.12	  0.03	  0.27	  2.55
10	851.15	OUT	 IDEL	   0	8405	8175	 230	0.07	0.02	  0.03	  0.27	  2.55
10	851.18	Srv	 BUSY	   0	8406	8175	 230	0.00	0.00	  0.03	  0.27	  2.55
10	851.24	OUT	 IDEL	   0	8406	8176	 230	0.00	0.06	  0.03	  0.27	  2.55
10	851.59	Srv	 BUSY	   0	8407	8176	 230	0.00	0.00	  0.03	  0.27	  2.55
10	851.66	OUT	 IDEL	   0	8407	8177	 230	0.00	0.06	  0.03	  0.27	  2.55
10	851.68	Srv	 BUSY	   0	8408	8177	 230	0.00	0.00	  0.03	  0.27	  2.55
10	851.76	OUT	 IDEL	   0	8408	8178	 230	0.00	0.09	  0.03	  0.27	  2.55
10	851.92	Srv	 BUSY	   0	8409	8178	 230	0.00	0.00	  0.03	  0.27	  2.55
10	851.98	OUT	 IDEL	   0	8409	8179	 230	0.00	0.06	  0.03	  0.27	  2.55
10	852.05	Srv	 BUSY	   0	8410	8179	 230	0.00	0.00	  0.03	  0.27	  2.55
10	852.08	OUT	 IDEL	   0	8410	8180	 230	0.00	0.02	  0.03	  0.27	  2.55
10	852.09	Srv	 BUSY	   0	8411	8180	 230	0.00	0.00	  0.03	  0.27	  2.55
10	852.10	OUT	 IDEL	   0	8411	8181	 230	0.00	0.01	  0.03	  0.27	  2.55
10	852.25	Srv	 BUSY	   0	8412	8181	 230	0.00	0.00	  0.03	  0.27	  2.55
10	852.26	OUT	 IDEL	   0	8412	8182	 230	0.00	0.02	  0.03	  0.27	  2.55
10	852.35	Srv	 BUSY	   0	8413	8182	 230	0.00	0.00	  0.03	  0.27	  2.55
10	852.37	Q	 BUSY	   1	8414	8182	 230	0.00	0.00	  0.03	  0.27	  2.55
10	852.38	Q	 BUSY	   2	8415	8182	 230	0.00	0.00	  0.03	  0.27	  2.55
10	852.51	Q	 BUSY	   3	8416	8182	 230	0.00	0.00	  0.03	  0.27	  2.55
10	852.53	Q	 BUSY	   4	8417	8182	 230	0.00	0.00	  0.03	  0.27	  2.55
10	852.58	Q	 BUSY	   5	8418	8182	 230	0.00	0.00	  0.03	  0.27	  2.55
10	852.62	OUT	 BUSY	   4	8418	8183	 230	0.00	0.28	  0.03	  0.27	  2.55
10	852.63	OUT	 BUSY	   3	8418	8184	 230	0.25	0.01	  0.03	  0.27	  2.55
10	852.69	OUT	 BUSY	   2	8418	8185	 230	0.25	0.05	  0.03	  0.27	  2.55
10	852.69	Q	 BUSY	   3	8419	8185	 230	0.00	0.00	  0.03	  0.27	  2.55
10	852.72	Q	 BUSY	   4	8420	8185	 230	0.00	0.00	  0.03	  0.27	  2.55
10	852.80	Q	 BUSY	   5	8421	8185	 230	0.00	0.00	  0.03	  0.27	  2.55
10	852.80	Q	 BUSY	   6	8422	8185	 230	0.00	0.00	  0.03	  0.27	  2.55
10	852.83	OUT	 BUSY	   5	8422	8186	 230	0.18	0.14	  0.03	  0.27	  2.55
10	852.91	OUT	 BUSY	   4	8422	8187	 230	0.30	0.08	  0.03	  0.27	  2.55
10	852.94	OUT	 BUSY	   3	8422	8188	 230	0.33	0.03	  0.03	  0.27	  2.55
10	853.11	Q	 BUSY	   4	8423	8188	 230	0.00	0.00	  0.03	  0.27	  2.55
10	853.18	OUT	 BUSY	   3	8423	8189	 230	0.25	0.25	  0.03	  0.27	  2.55
10	853.27	OUT	 BUSY	   2	8423	8190	 230	0.47	0.08	  0.03	  0.27	  2.55
10	853.29	OUT	 BUSY	   1	8423	8191	 230	0.47	0.02	  0.03	  0.27	  2.55
10	853.31	Q	 BUSY	   2	8424	8191	 230	0.00	0.00	  0.03	  0.27	  2.55
10	853.37	Q	 BUSY	   3	8425	8191	 230	0.00	0.00	  0.03	  0.27	  2.55
10	853.42	Q	 BUSY	   4	8426	8191	 230	0.00	0.00	  0.03	  0.27	  2.55
10	853.44	Q	 BUSY	   5	8427	8191	 230	0.00	0.00	  0.03	  0.27	  2.55
10	853.51	Q	 BUSY	   6	8428	8191	 230	0.00	0.00	  0.03	  0.27	  2.55
10	853.53	OUT	 BUSY	   5	8428	8192	 230	0.49	0.25	  0.03	  0.27	  2.55
10	853.57	Q	 BUSY	   6	8429	8192	 230	0.00	0.00	  0.03	  0.27	  2.55
10	853.58	OUT	 BUSY	   5	8429	8193	 230	0.43	0.04	  0.03	  0.27	  2.55
10	853.62	OUT	 BUSY	   4	8429	8194	 230	0.27	0.04	  0.03	  0.27	  2.55
10	853.71	Q	 BUSY	   5	8430	8194	 230	0.00	0.00	  0.03	  0.27	  2.55
10	853.76	OUT	 BUSY	   4	8430	8195	 230	0.25	0.14	  0.03	  0.27	  2.55
10	853.77	OUT	 BUSY	   3	8430	8196	 230	0.34	0.00	  0.03	  0.27	  2.55
10	853.85	Q	 BUSY	   4	8431	8196	 230	0.00	0.00	  0.03	  0.27	  2.55
10	853.88	Q	 BUSY	   5	8432	8196	 230	0.00	0.00	  0.03	  0.27	  2.55
10	853.92	Q	 BUSY	   6	8433	8196	 230	0.00	0.00	  0.03	  0.27	  2.55
10	853.99	Q	 BUSY	   7	8434	8196	 230	0.00	0.00	  0.03	  0.27	  2.55
10	854.00	OUT	 BUSY	   6	8434	8197	 230	0.33	0.23	  0.03	  0.27	  2.55
10	854.00	OUT	 BUSY	   5	8434	8198	 230	0.49	0.00	  0.03	  0.27	  2.55
10	854.06	OUT	 BUSY	   4	8434	8199	 230	0.44	0.05	  0.03	  0.27	  2.55
10	854.06	Q	 BUSY	   5	8435	8199	 230	0.00	0.00	  0.03	  0.27	  2.55
10	854.08	OUT	 BUSY	   4	8435	8200	 230	0.35	0.02	  0.03	  0.27	  2.55
10	854.15	OUT	 BUSY	   3	8435	8201	 230	0.23	0.07	  0.03	  0.27	  2.55
10	854.16	OUT	 BUSY	   2	8435	8202	 230	0.27	0.02	  0.03	  0.27	  2.55
10	854.17	OUT	 BUSY	   1	8435	8203	 230	0.24	0.01	  0.03	  0.27	  2.55
10	854.18	OUT	 BUSY	   0	8435	8204	 230	0.18	0.01	  0.03	  0.27	  2.55
10	854.21	OUT	 IDEL	   0	8435	8205	 230	0.12	0.03	  0.03	  0.27	  2.55
10	854.24	Srv	 BUSY	   0	8436	8205	 230	0.00	0.00	  0.03	  0.27	  2.55
10	854.24	OUT	 IDEL	   0	8436	8206	 230	0.00	0.00	  0.03	  0.27	  2.55
10	854.31	Srv	 BUSY	   0	8437	8206	 230	0.00	0.00	  0.03	  0.27	  2.55
10	854.33	Q	 BUSY	   1	8438	8206	 230	0.00	0.00	  0.03	  0.27	  2.55
10	854.35	OUT	 BUSY	   0	8438	8207	 230	0.00	0.04	  0.03	  0.27	  2.55
10	854.40	Q	 BUSY	   1	8439	8207	 230	0.00	0.00	  0.03	  0.27	  2.55
10	854.58	OUT	 BUSY	   0	8439	8208	 230	0.02	0.23	  0.03	  0.27	  2.55
10	854.75	Q	 BUSY	   1	8440	8208	 230	0.00	0.00	  0.03	  0.27	  2.55
10	854.79	Q	 BUSY	   2	8441	8208	 230	0.00	0.00	  0.03	  0.27	  2.55
10	854.94	Q	 BUSY	   3	8442	8208	 230	0.00	0.00	  0.03	  0.27	  2.55
10	854.94	Q	 BUSY	   4	8443	8208	 230	0.00	0.00	  0.03	  0.27	  2.55
10	854.95	Q	 BUSY	   5	8444	8208	 230	0.00	0.00	  0.03	  0.27	  2.55
10	854.97	OUT	 BUSY	   4	8444	8209	 230	0.18	0.39	  0.03	  0.27	  2.55
10	855.00	OUT	 BUSY	   3	8444	8210	 230	0.22	0.02	  0.03	  0.27	  2.55
10	855.02	Q	 BUSY	   4	8445	8210	 230	0.00	0.00	  0.03	  0.27	  2.55
10	855.03	OUT	 BUSY	   3	8445	8211	 230	0.20	0.03	  0.03	  0.27	  2.55
10	855.05	OUT	 BUSY	   2	8445	8212	 230	0.09	0.02	  0.03	  0.27	  2.55
10	855.13	Q	 BUSY	   3	8446	8212	 230	0.00	0.00	  0.03	  0.27	  2.55
10	855.15	OUT	 BUSY	   2	8446	8213	 230	0.11	0.10	  0.03	  0.27	  2.55
10	855.23	Q	 BUSY	   3	8447	8213	 230	0.00	0.00	  0.03	  0.27	  2.55
10	855.24	Q	 BUSY	   4	8448	8213	 230	0.00	0.00	  0.03	  0.27	  2.55
10	855.28	OUT	 BUSY	   3	8448	8214	 230	0.21	0.13	  0.03	  0.27	  2.55
10	855.39	OUT	 BUSY	   2	8448	8215	 230	0.25	0.11	  0.03	  0.27	  2.55
